config_name,symbol,signal_date,entry_date,exit_date,entry_price,exit_price,stop_price,exit_reason,gross_return,net_return,holding_days,status,side,priority
config_iii,8035,2025-04-06,2025-04-07,2025-04-14,16560.0,20595.75,14945.739511148935,target,0.24370471014492753,0.2407522649063596,7,closed,long,1
config_iii,6920,2024-07-24,2024-07-25,2024-08-02,27020.0,23500.0,24497.633090730706,stop,-0.13027387120651368,-0.1323679547367247,8,closed,long,1
config_iii,6920,2025-04-06,2025-04-07,2025-04-18,10345.0,12280.0,9267.796493888252,time_stop,0.18704688255195748,0.18233644471222285,11,closed,long,1
config_iii,5802,2025-04-06,2025-04-07,2025-04-18,1627.5,2056.0,1411.4489481605813,time_stop,0.26328725038402456,0.25998565747111924,11,closed,long,1
config_iii,7203,2025-04-06,2025-04-07,2025-04-18,2250.0,2544.0,2063.067342459744,time_stop,0.13066666666666665,0.12804505327245053,11,closed,long,1
config_iii,7974,2026-04-30,2026-05-01,2026-05-11,7600.0,6955.0,7101.690646431898,stop,-0.08486842105263158,-0.09089870223503965,10,closed,long,1
config_iii,6758,2025-04-07,2025-04-08,2025-04-21,3079.0,3377.0,2793.784775822243,time_stop,0.09678467034751542,0.08929179461397803,13,closed,long,1
config_iii,6758,2026-01-21,2026-01-22,2026-01-26,3704.0,3505.0,3524.9112308228914,stop,-0.05372570194384449,-0.05943211929347022,4,closed,long,1
config_iii,1605,2025-04-07,2025-04-08,2025-04-21,1769.0,1822.0,1644.2587434052114,time_stop,0.029960429621254947,0.02670200484756499,13,closed,long,1
config_iii,8031,2024-08-06,2024-08-07,2024-08-21,2656.0,3020.0,2325.602480726554,time_stop,0.13704819277108435,0.1344681960719591,14,closed,long,1
config_iii,8031,2025-04-07,2025-04-08,2025-04-21,2520.0,2624.0,2330.173921283902,time_stop,0.04126984126984127,0.03868527940856708,13,closed,long,1
config_iii,6501,2025-04-06,2025-04-07,2025-04-18,2625.0,3347.9,2336.496896841854,target,0.27539047619047624,0.27302283105022834,11,closed,long,1
config_iii,4063,2024-12-22,2024-12-23,2024-12-27,5065.0,5338.05,4837.909726976222,target,0.05390918065153014,0.04570499668690588,4,closed,long,1
config_iii,4063,2025-04-06,2025-04-07,2025-04-18,3448.0,3800.0,3212.343406504449,time_stop,0.10208816705336426,0.09544386739980294,11,closed,long,1
config_iii,5706,2025-04-06,2025-04-07,2025-04-18,3310.0,3702.0,3014.8773160028513,time_stop,0.11842900302114803,0.11154287133220213,11,closed,long,1
config_iii,6367,2025-04-07,2025-04-08,2025-04-10,15560.0,16453.0,14726.622852190289,target,0.057390745501285347,0.0546666267563475,2,closed,long,1
config_iii,6201,2025-04-07,2025-04-08,2025-04-15,11105.0,12650.75,10088.866594538142,target,0.13919405673120216,0.13505508934023303,7,closed,long,1
config_iii,1357,2025-08-12,2025-08-13,2025-08-26,8470.0,8790.0,7889.923282935287,time_stop,0.03778040141676505,0.032060590965696814,13,closed,long,1
config_iii,9104,2025-04-06,2025-04-07,2025-04-18,4405.0,4988.0,4152.0433321470755,time_stop,0.13234960272417706,0.12696547198855596,11,closed,long,1
config_iii,7267,2024-12-18,2024-12-19,2024-12-24,1214.5,1292.75,1152.9977969044396,target,0.06442980650473445,0.060752708426152026,5,closed,long,1
